DEVICE,f758dd70-a58e-11ef-88cf-f38f8717d037,firstSetup,1751328000000
DEVICE,706f3590-a893-11ef-88cf-f38f8717d037,M109,1743465600000
DEVICE,f2db1a00-6079-11f0-86af-7fcd02ceac23,NMNC,1751328000000
DEVICE,5393d790-4fdd-11f0-86af-7fcd02ceac23,offwrite,0
DEVICE,5393d790-4fdd-11f0-86af-7fcd02ceac23,offwrite,1748736000000
DEVICE,5393d790-4fdd-11f0-86af-7fcd02ceac23,offwrite,1751328000000
DEVICE,d068b4f0-b6ba-11ef-88cf-f38f8717d037,const,1733011200000
DEVICE,d068b4f0-b6ba-11ef-88cf-f38f8717d037,const,1735689600000
DEVICE,d068b4f0-b6ba-11ef-88cf-f38f8717d037,const,1738368000000
DEVICE,d068b4f0-b6ba-11ef-88cf-f38f8717d037,const,1740787200000
DEVICE,d068b4f0-b6ba-11ef-88cf-f38f8717d037,const,1743465600000
DEVICE,d068b4f0-b6ba-11ef-88cf-f38f8717d037,const,1746057600000
DEVICE,d068b4f0-b6ba-11ef-88cf-f38f8717d037,const,1748736000000
DEVICE,d068b4f0-b6ba-11ef-88cf-f38f8717d037,const,1751328000000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC160,1719792000000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC160,1722470400000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC160,1725148800000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC160,1727740800000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC160,1730419200000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC160,1733011200000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC160,1735689600000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC160,1738368000000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC160,1740787200000
DEVICE,786731f0-a58f-11ef-88cf-f38f8717d037,M88,1740787200000
DEVICE,786731f0-a58f-11ef-88cf-f38f8717d037,M88,1743465600000
DEVICE,786731f0-a58f-11ef-88cf-f38f8717d037,M88,1746057600000
DEVICE,786731f0-a58f-11ef-88cf-f38f8717d037,M88,1748736000000
DEVICE,786731f0-a58f-11ef-88cf-f38f8717d037,M88,1751328000000
DEVICE,e667c8c0-1e9f-11f0-a2be-d7621253a08f,AN4,1743465600000
DEVICE,e667c8c0-1e9f-11f0-a2be-d7621253a08f,AN4,1746057600000
DEVICE,e667c8c0-1e9f-11f0-a2be-d7621253a08f,AN4,1748736000000
DEVICE,58b77860-a58f-11ef-88cf-f38f8717d037,M05,1748736000000
DEVICE,58b77860-a58f-11ef-88cf-f38f8717d037,M05,1751328000000
DEVICE,d0ffbf20-4cf7-11f0-86af-7fcd02ceac23,supply_voltage,1748736000000
DEVICE,ecabf150-5588-11f0-86af-7fcd02ceac23,t_water_bath,1748736000000
DEVICE,ecabf150-5588-11f0-86af-7fcd02ceac23,t_water_bath,1751328000000
QUEUE_STATS,ff20b550-66db-11f0-a50e-05c69e6fba8f,totalMsgs,1751328000000
DEVICE,a6059ee0-a58e-11ef-88cf-f38f8717d037,AN5,1743465600000
DEVICE,a6059ee0-a58e-11ef-88cf-f38f8717d037,AN5,1746057600000
DEVICE,a6059ee0-a58e-11ef-88cf-f38f8717d037,AN5,1748736000000
DEVICE,a6059ee0-a58e-11ef-88cf-f38f8717d037,AN5,1751328000000
QUEUE_STATS,67163df0-6b97-11f0-b290-5bdd28085244,tmpFailed,1751328000000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS185,1719792000000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS185,1722470400000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS185,1725148800000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS185,1727740800000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS185,1730419200000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS185,1733011200000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS185,1735689600000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS185,1738368000000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS185,1740787200000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS185,1743465600000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS185,1746057600000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS185,1748736000000
DEVICE,706f3590-a893-11ef-88cf-f38f8717d037,M124,1743465600000
DEVICE,99df89a0-43ff-11ef-9018-e51f977b26c8,MODBUS77,1719792000000
DEVICE,99df89a0-43ff-11ef-9018-e51f977b26c8,MODBUS77,1730419200000
DEVICE,e09e9d90-5588-11f0-86af-7fcd02ceac23,version,1751328000000
DEVICE,93ed2710-532a-11f0-86af-7fcd02ceac23,M130,1748736000000
DEVICE,a97bf4c0-50d3-11f0-86af-7fcd02ceac23,ANLP,1748736000000
DEVICE,d0ffbf20-4cf7-11f0-86af-7fcd02ceac23,data,1748736000000
DEVICE,99df89a0-43ff-11ef-9018-e51f977b26c8,MODBUS01,1719792000000
DEVICE,99df89a0-43ff-11ef-9018-e51f977b26c8,MODBUS01,1730419200000
DEVICE,d35f9e10-0eaf-11f0-a2be-d7621253a08f,off_read,1751328000000
DEVICE,e09e9d90-5588-11f0-86af-7fcd02ceac23,hour_meter,1751328000000
DEVICE,c33b5e20-a596-11ef-88cf-f38f8717d037,DI1,1748736000000
DEVICE,df92d260-1e9f-11f0-a2be-d7621253a08f,AN1,1743465600000
DEVICE,df92d260-1e9f-11f0-a2be-d7621253a08f,AN1,1746057600000
DEVICE,df92d260-1e9f-11f0-a2be-d7621253a08f,AN1,1748736000000
DEVICE,df92d260-1e9f-11f0-a2be-d7621253a08f,AN1,1751328000000
DEVICE,aa8de4d0-6088-11f0-86af-7fcd02ceac23,NMNC,1751328000000
DEVICE,eb075140-6079-11f0-86af-7fcd02ceac23,EM1_KWH,1751328000000
DEVICE,dc0654a0-3245-11f0-a2be-d7621253a08f,totalPowerSaving,1746057600000
DEVICE,d35f9e10-0eaf-11f0-a2be-d7621253a08f,MBAC,1751328000000
DEVICE,99df89a0-43ff-11ef-9018-e51f977b26c8,MODBUS67,1719792000000
DEVICE,99df89a0-43ff-11ef-9018-e51f977b26c8,MODBUS67,1730419200000
DEVICE,d35f9e10-0eaf-11f0-a2be-d7621253a08f,rfid_key,1743465600000
DEVICE,d35f9e10-0eaf-11f0-a2be-d7621253a08f,rfid_key,1746057600000
DEVICE,d35f9e10-0eaf-11f0-a2be-d7621253a08f,rfid_key,1748736000000
DEVICE,d35f9e10-0eaf-11f0-a2be-d7621253a08f,rfid_key,1751328000000
DEVICE,f4775980-3245-11f0-a2be-d7621253a08f,NMCC,1746057600000
DEVICE,99df89a0-43ff-11ef-9018-e51f977b26c8,NCID,1719792000000
DEVICE,99df89a0-43ff-11ef-9018-e51f977b26c8,NCID,1730419200000
DEVICE,706f3590-a893-11ef-88cf-f38f8717d037,test,1733011200000
DEVICE,9a4e3350-a58e-11ef-88cf-f38f8717d037,M37,1748736000000
DEVICE,9a4e3350-a58e-11ef-88cf-f38f8717d037,M37,1751328000000
DEVICE,e0cc28f0-a58e-11ef-88cf-f38f8717d037,M36,1743465600000
DEVICE,e0cc28f0-a58e-11ef-88cf-f38f8717d037,M36,1746057600000
DEVICE,e0cc28f0-a58e-11ef-88cf-f38f8717d037,M36,1748736000000
DEVICE,e0cc28f0-a58e-11ef-88cf-f38f8717d037,M36,1751328000000
DEVICE,905d3a70-a58f-11ef-88cf-f38f8717d037,M22,1748736000000
